NAA35	-0.00086924864 -0.00076067663 2.4423036e-05 0.0016940914 0.003578798 0.0018182825 -0.004061536 0.003681632 0.0013902966 0.0007400067 0.0022116017 -0.0019984285 0.00459942 0.004053135 0.0033189964 0.0039057317 0.0016284145 -0.00014747214 0.0015620016 0.0043448284 0.003838613 -0.00015335275 0.00087405305 -0.0018860113 0.0010282549 0.0048381784 0.0011341912 0.0016769439 -0.0023942092 0.0021361178 0.0031775513 0.0034810521 0.0031990565 -0.004995825 -0.0013284956 0.0014886262 -0.00460562 0.0015380133 -0.0021714824 -0.00058515655 -0.0049307314 -0.0048082834 -0.00057709654 -0.003906376 0.0017731553 0.0047628987 -0.0010659941 -0.0006325657 -0.00012459366 0.0038063596 0.0012095731 -0.0012550227 -0.00012257142 -0.0016151908 -0.00015552343 0.0018919896 -0.003712365 -0.004421287 0.00013545234 0.0015539713 -0.0049128328 -0.0034647207 0.00046147296 0.0022194304 0.0020025007 -0.0014763292 0.003158619 -0.0014179162 -0.004741089 0.0022644962 -0.0045693167 0.0035002686 -0.0007906309 -0.000657409 0.004865564 -0.002741881 0.0040615997 -0.0022502467 0.004342157 0.0039479015 -0.0032808213 -0.0028581212 -0.0025195046 -0.0045550214 0.004185751 0.0041412693 0.0006428642 0.0022314193 -0.003587674 -0.0022742422 -0.0030737005 0.0012928229 -0.002913359 -0.0004245859 -0.0023304063 0.0042782803 -0.00077755976 -0.004080047 0.0036306456 0.0015968255 
HEY1	-0.0031013452 -0.0026087107 0.001638138 0.00053968374 0.0010248502 -0.002687447 -0.0015482947 -0.002472276 0.00012583406 -0.0027786724 -0.002254491 -0.0040279017 0.0036807319 0.0045725917 0.00039368786 -0.00044587994 -0.0048075854 -0.0040085153 0.003223701 0.0007370572 0.0029459374 -0.0027335302 0.003339753 0.003739172 0.0024080002 0.00072785735 -0.0022299523 -0.0013821212 -0.001726717 0.0037397346 0.00088471314 -0.0014847899 0.004307557 -0.004517099 -0.0009410005 0.004776841 0.003268705 0.0015159108 0.0042456966 0.003385655 0.00028866113 -2.3882529e-05 -0.003749886 -0.00017587097 0.0018897384 -0.002900651 0.0012773859 0.00093437417 -0.0038987314 -0.0032765004 -0.0026614454 -0.0048302165 -0.0015403839 0.0014638301 0.0046788054 -0.004462909 0.0009735526 -0.002749691 -0.004450017 -0.0033976475 0.00071802817 -0.001834428 0.0021806727 0.0016140917 -0.0003549048 -0.0001670551 -0.0018396147 -0.0029167766 -0.0013863472 -0.004633401 0.0038304022 -0.002495263 -0.0028452757 0.0013066094 0.0017954248 0.00037419458 0.004160301 -0.0032636228 0.002786019 0.0019111979 0.00079831056 0.0018368125 -4.953099e-05 0.0033398801 -0.0027768856 0.004927021 0.0003186614 0.0011406624 -0.004202212 0.0030106516 -0.0039989883 -0.0026653134 -0.004151368 -0.001315762 0.0038290161 -0.0049596005 0.0020323952 0.0029942868 -0.0020489641 0.0049432544 
PEMT	0.0014581683 0.0036700468 -0.00264641 -0.003862916 -0.0008313733 0.00041890214 0.0008296793 0.003617268 0.002029299 -0.0003686777 -0.001339691 -0.003979054 0.0018670425 -0.00011413836 0.004310327 0.0043974975 -0.0038213106 0.0021756643 -0.004963234 0.00350348 -0.0032533198 0.0033707805 0.0021139819 -0.00036117938 -0.0033230276 -0.0019919965 -0.0038545295 0.0025795675 0.0029845221 -0.0027916818 -0.0023971342 -0.004986431 -0.0030263853 0.0020862469 0.0031230433 -0.0034313737 -0.0025352642 -0.0011342084 0.004695499 -0.0047284486 0.002184394 0.0036082473 -3.9349055e-05 0.0044664093 0.0012903458 -0.0033623714 -0.0003431471 0.004794493 0.00026658658 -0.0035016343 -0.0024335552 -0.0020090973 0.0036909068 -0.002887452 0.0013853778 -0.0045743757 0.0047662575 -0.0009367045 0.004069617 0.0034734665 0.0037332196 0.0034305353 -0.00028911888 0.0012355534 0.0027673147 -0.0023380313 -0.0003627064 0.0020431492 0.004361014 -0.0013502266 0.004101718 0.0007624561 -0.0009657938 0.0009890064 -0.0014792923 0.003164894 0.002893934 0.0045574163 0.0006426837 0.0033409826 -0.004644612 0.0014658221 0.00021368016 -0.0048647434 -0.0046525244 -0.0003323388 -0.0018632909 0.004078369 -0.00102334 -0.0022682277 0.0015792839 0.00096524536 -0.0028589552 -0.0006446328 0.0013936346 0.00396095 -0.003452786 0.0034159226 -0.0042054513 0.004072613 
BST2	-0.00021005054 0.0009931746 0.002958391 0.0026407798 -0.0048041227 0.0028944828 0.00033661234 -0.0036455835 0.0038990367 -0.0024464144 0.0032489675 -0.0017192544 0.0002798759 -0.001569368 0.001978374 -0.0048343064 -0.0009027738 0.0029434448 0.0027252247 0.0011659793 -0.00057607854 -0.0041546626 -0.0007989108 0.0045877965 -0.00439913 -0.0047242767 -0.0005930485 -0.00035892203 0.0049965973 0.0032164622 -0.0031267905 0.00052134454 -0.0037220756 0.003962336 -0.0021215396 -0.0015205437 0.0025923029 0.0037507701 0.00036487603 0.002484875 -0.0009890647 -0.00057743635 -0.0042809458 0.000911624 -0.0002059496 -0.0025751076 -0.00085718493 -0.003692248 -0.00016241273 -0.003189771 -0.0039297594 0.003131465 -0.00475551 0.001122926 0.0013900052 -0.0012725821 0.0022101966 -0.004214016 0.0024524732 0.004384371 -0.0026207236 -0.0040035388 -0.0006740998 -0.002689939 -0.0009610396 0.0031520836 -0.0015197026 -0.004789605 0.0019146478 0.0019041818 -0.001547131 9.703023e-05 -0.0046475055 -0.0037225767 -0.00080180325 0.0041638114 7.3351715e-05 0.00303369 0.0022004198 0.0020395955 0.0026942869 7.140458e-05 0.0007524294 -0.0016875209 0.0027100863 -0.002391522 -0.0042253337 -0.003739707 0.004398025 0.004042527 0.00026550112 -0.0008140835 -0.0027309048 0.0036186979 0.0012817242 -0.004124106 0.0021613573 -0.002424878 -0.00014945725 0.00482861 
PRKACG	-0.0022110513 0.0039355895 -0.004884081 0.0025115449 0.0011581584 -0.003713031 0.0043511065 0.004986396 -0.0014301003 0.00082247786 -0.002253164 0.0038511988 -0.0007047574 -0.002609396 3.5037712e-05 -0.0005980623 -0.0015443498 -0.0017387854 0.0029229457 0.00069602916 -0.0031133965 -0.0015362022 0.003860962 0.0033212118 -0.003825018 -0.0024218766 -0.00453541 -0.004184485 0.0013474153 0.003544743 0.004943605 0.0011943312 0.0045680054 0.0048516947 0.0019058263 0.0029619732 0.002690009 -0.0019683493 -0.0009252955 -0.00046721584 0.0014401177 0.0006289225 -0.0012865615 0.0028820105 -0.0018847581 0.00068659533 -0.000349412 -0.0047853733 -0.003399902 -0.004266291 0.003935689 0.0022733503 0.0017789484 0.002872525 -0.0019415045 -0.00017758625 0.0017839873 0.0011987536 0.00021540956 -0.001664382 -0.0040966664 -3.3217857e-05 0.0015273956 0.0036914293 0.0044104927 -0.0042457217 0.00056502485 0.00090863823 -0.0032420259 -0.00012774313 0.0020223437 0.0035990565 -0.0027024394 -0.0043979394 -0.0029349572 0.003361002 -0.00041428432 0.00064827345 0.004112151 -0.0047092517 -0.0010077332 -0.0010005542 0.0011495451 0.002086185 -0.004598797 0.0007851243 0.0040878137 -0.00021573705 0.0034890585 0.0037879373 -0.0026496325 -0.0034300447 -0.0011525399 0.0016644376 0.003102935 0.0023661917 -0.0016906214 0.004171251 0.0013703608 0.004874993 
PRM1	-0.0032202112 0.0021477845 0.002810914 0.0036125248 -0.0019049193 -0.0007175347 0.001918311 0.0012966337 -0.0016199669 -0.0027627072 -0.0032836185 0.0010322944 -0.004766717 -0.0027894408 0.0009128764 -0.003891437 -0.0014247407 -0.0043435376 -0.001412839 0.0009991075 -0.00019698992 0.00027408017 -0.0018358283 0.0018692408 0.0008541778 0.0005598576 -0.0018072856 0.0009075083 0.0011677598 -6.996236e-05 0.0025071916 0.0013367275 -0.0022320875 -0.0026834616 0.0013647603 -0.002542857 -0.00041625748 -0.0027809236 0.0010132039 -0.0044002454 -0.0024754172 -0.0047549703 0.0034521285 0.0011569418 0.00022688185 0.0048326175 0.0003639994 0.004229333 0.0037632647 0.0022873576 0.0024167555 0.002042957 0.002093727 -0.0013353423 0.0043644505 0.0032495728 0.0030006233 0.0014307253 0.001756864 0.0049315663 -0.00046005734 -0.0017475124 -0.0014924982 0.0037709607 -0.0024639661 -0.0019583227 -0.0038474575 0.003867474 0.0022648824 -0.0026223315 -0.0014898062 -0.002656239 -0.004648951 0.0019789026 0.0023480854 -0.0026159815 -0.0048870663 0.0017225469 -0.0044826735 0.00039013487 -0.001738129 -0.001273708 0.0032838124 0.0033518628 0.0035494315 0.003940313 -0.0027959216 0.0046193628 -0.0013148509 -0.0020625428 -0.0024890467 -0.0012795819 -0.0039371564 0.004985635 0.0018668616 -0.003083988 -0.002574228 0.0048949714 0.0037711563 -0.0019024108 
CEBPD	-0.0009793866 -0.002545036 -0.00205339 -0.0021478515 0.001956686 -0.0025198536 0.0029345101 0.0045209937 0.0021807177 0.003044243 0.0028840124 -0.0045656343 0.000597602 -0.00400873 0.0010382377 -0.00037513213 0.002724199 0.00017490325 -0.003754403 -0.0019919362 -0.002685611 -0.004529968 -0.0007002991 0.0031253165 0.0048253927 -0.0013385895 0.002332112 -0.0039094025 0.0026286372 -0.0046898588 -0.0018019157 0.0023074753 0.0011613308 0.0047156853 0.0043717367 0.0036629522 -0.0010796147 -0.00080572837 -0.0011356488 0.0043357834 -0.001212243 0.003254036 0.0025884311 0.0048728646 -0.00012631256 -0.0025343467 0.0010646089 -0.0012272979 0.0027135478 -0.0022322384 0.0035273717 -0.001800408 0.0023350988 -3.4267738e-05 0.0017539756 -0.0007316967 0.0048839664 -0.0015537633 0.002626484 0.0017226455 0.0007151675 -0.00038566237 0.0035214638 0.0019223217 -0.0029301466 -0.0017704873 -0.002840492 0.00042316603 -0.0009621924 4.7533533e-05 0.0032749714 0.0015805794 0.0018480445 0.0034686322 -0.0008236516 -0.0026516297 -0.0009813267 -0.0008268416 -0.0034193876 0.0038109617 0.0030135936 -0.0017915745 -0.0014207016 0.0040727044 0.0018196773 -0.0018209806 -0.0046163276 0.000242596 0.0046163765 -0.002569507 -0.00059534924 -0.0027855171 -0.0021587901 -0.0025478604 0.0016580193 -0.0010035487 -0.00025345033 0.0009487779 0.0027750544 0.0002471382 
HCFC1	-0.00039635575 0.0037642699 0.0034826614 -0.0041901236 -0.002366339 0.0027096877 -0.0035009994 -0.00493414 -0.004314309 0.004456585 -0.0030772267 0.0008742763 0.0031267444 -0.004704867 -0.0014307561 0.001768394 -0.0040443647 -0.0031282688 -0.003119033 -0.004131711 0.0018601605 -0.004339357 0.004726314 -0.0035918884 0.002464896 0.00036312488 0.0025255403 0.0034166204 -0.0038440526 0.0048677763 0.0033630522 -0.001132284 0.0003833904 -0.002406369 -0.0020799888 0.0031568408 -0.0010780024 0.0032983832 -0.00085951743 -0.0016050255 0.0034121987 0.0025456487 0.0030007083 -0.0037716704 -0.0029093646 0.0026122052 6.944461e-05 0.0033702508 -0.00497957 0.0037978643 0.0020367817 -0.0018708494 -0.00032181418 -0.0042467522 0.0039234385 -0.00012991289 0.0028464205 0.0034832084 0.0044327956 0.0029148723 -0.0010041458 0.0033119447 0.0039181374 -0.00037225138 -0.0012155907 0.002644188 -0.0022909285 9.936339e-05 -0.0019452997 -0.002178851 -0.003161769 0.004388508 -0.0034342534 0.004378036 0.0014100265 -0.0030854973 0.001488875 -0.0009978829 0.0018818297 0.00034479666 -0.004773941 0.003201733 0.0016982324 0.0037091137 0.0020471802 -0.0036843778 0.004426009 0.003989804 -0.00026349304 -0.00046262433 0.0008533218 -0.0017744002 -0.0017284598 -0.0030605446 0.004376338 0.003992492 -0.0031978784 0.0035789749 -0.0045530633 0.003014829 
DTWD2	0.002438736 0.004445297 0.002973494 0.0039151674 -0.0009643678 -0.0018554198 -0.0037858018 0.00018809033 -0.0049814787 -0.003116803 0.0043357573 0.002831773 0.0008821346 -0.004733256 0.002037129 -0.0027875497 -0.0012881092 -0.0023824363 -0.0008185542 -0.0027534466 -0.004939401 -0.0015731769 -0.0026026503 0.00032174418 0.0016542795 0.0034369119 -0.0031340255 0.0007526283 -0.001367731 -0.003406648 0.0020973338 -0.00035465704 -0.00321344 -0.0006389355 -0.004679077 -0.003210146 0.00084948697 0.0014301151 0.0011696622 0.0010320283 -0.0031660367 -0.0022331781 0.0002415946 -0.0004433613 -9.956263e-06 0.002324616 -0.000911952 -0.0013755922 0.0031013496 0.0001374776 0.002589373 -0.003154845 -0.0027584522 0.00092493085 0.0048077614 0.0012469287 0.0049288934 0.003689654 0.004616411 -0.00090145326 -0.004869732 0.003194762 0.00015595256 -0.004754672 0.0005015946 0.004737604 -0.0045186807 -0.00015625387 -0.0037133677 0.0029025397 0.000910539 0.0003359604 -0.002292659 0.004918461 -0.0010371016 0.0031545772 -0.002544244 -0.0032117679 0.0019164142 -0.001459544 0.0005851145 -9.787591e-05 -0.0033693756 -0.0016659749 0.0029731449 0.0010489492 -0.0008747343 -0.0004087473 0.0042577386 -0.004584713 0.0013919774 0.0049294154 -0.0033166166 -0.003387348 0.0048349514 -0.0030476009 0.0013755435 0.004593687 0.00045780122 -0.0012858697 
PSMA6	0.002508211 0.0027524298 0.0013497553 0.003495342 -0.004535992 0.0009206848 -0.0018040958 0.0024645487 0.004406244 -0.00017153955 0.0017784865 -0.0010884883 0.00083837454 0.0013766425 0.001451693 -0.0019888475 -0.004355109 -0.0038002105 0.000597899 -0.0031849272 0.0027763555 0.004420955 0.0029334642 -0.001665324 -0.0037605101 -0.00094244565 0.0020052015 -0.0048706434 -0.0038082078 -0.0021086691 0.0006625371 -0.0043858625 -0.00076684344 0.003652655 0.0011306467 0.00054035196 0.0018108366 0.00019015507 0.0006867293 -0.0021444436 -0.0013836862 0.0013853554 0.0023718046 0.0041410904 -0.0027604138 0.0024924814 0.0028779749 0.0016841933 0.004524487 -0.0014922007 0.0041680564 0.00084713043 0.002692251 -0.0037994068 -0.001812837 0.0016227047 -0.0037502379 0.00069751 -0.0030472947 -0.00015062207 0.0019101423 0.0008539751 -0.004878947 0.004814562 0.00023824019 0.0027365533 0.004911913 0.0026759955 0.0043873694 -0.0005447226 -0.0034998849 0.0007534103 -0.0043418524 0.0030300897 -0.0016181658 -0.00071520323 0.0023451024 0.001393906 0.00015786229 -0.0014245074 -0.0019978946 -0.001265006 -0.0024196482 0.0043411083 -0.0012048532 -0.00046210826 -0.0019011096 -0.00044581972 0.0037028815 0.0015728878 0.0008926585 0.0013900931 0.0033001204 -0.002650338 -0.00083938596 -0.0016974927 0.002515795 0.004869751 0.004646107 -0.0009111411 
ALDOB	-0.00054176967 -0.0041087507 -0.0027787725 -0.0032711641 -3.405853e-05 0.004054078 0.0038026224 -0.0019467708 -0.0047049643 0.0036897564 -0.0012619116 -0.003971854 -0.0012601083 -0.0026277832 0.0007335511 -0.004753256 0.0020555118 -0.003483188 0.0032986319 -0.004242426 -0.0011949553 -0.0031758996 -0.00069767365 0.0003495427 -0.0017338488 -0.0029032126 -0.004032982 -0.0012514171 -0.004349968 0.0024678453 -0.004323892 0.0026947309 0.0024203132 0.0024473201 -0.001975801 0.0049979878 -0.0024608779 -0.00018093565 -0.0035980644 -0.00083437795 -0.0021393762 -0.0021047858 -0.003035063 0.0028298777 -0.0002207078 -0.0032529372 -0.0014383175 -0.0032028144 0.004230834 -0.0041961 -0.0029230872 0.003931581 0.0007281993 0.0044445936 0.0022465137 -0.0023934862 -0.0022286326 -0.00019605264 0.0015374286 -0.0042686607 -0.0027312275 0.004149583 -0.0047315676 -0.0029047227 0.0039103273 0.003393226 0.0044457912 -0.0041353623 0.00015749034 -0.0040730964 -3.9777956e-06 0.00067633024 0.004503024 -0.0019405648 -0.0040720766 0.0037997623 0.0024028684 -2.5803698e-05 -0.0040308866 0.000803617 -0.0036544949 -0.004723815 -0.0014865027 -0.0020262275 -0.0022706268 0.0037563734 -0.0038463061 0.0028019024 -0.001713147 -0.0019272022 0.002745061 0.0047804234 0.0011569491 0.0035003736 -0.001914052 0.0034196319 -0.0026498248 0.0013442677 0.00266555 -0.0027149026 
SIGMAR1	-0.0004843081 -0.00031179222 -0.0019320896 0.0025385704 0.00034287848 -0.0046968805 -0.004922695 0.0008001316 0.0034868396 -0.0005461395 -0.00040306637 -0.004691218 -0.0046848613 -0.0034031114 0.0013860319 -0.003427844 0.004927822 0.00057193334 0.004167071 0.0035567097 -0.0024964293 -0.0038976073 7.9282865e-05 -0.0045063207 -0.004117237 0.0039858357 -0.00198728 -0.0036254893 0.0042254576 -0.0025390002 -0.0047744303 -0.004923089 0.0038621337 -0.0019319636 -0.0035362963 0.002206926 -0.00062254106 0.0023258901 0.0032264907 -0.001491751 -0.0024772591 4.0060306e-05 -0.0022549503 -0.0026216987 0.0033389449 0.0022175591 -0.003811072 -0.004429155 -0.0043721157 0.0031188293 -0.0036327408 -0.0014764061 0.00014797364 0.0018204564 -0.004742414 0.0036169065 -0.0037387363 0.0033777808 -0.00095691683 0.0028406861 0.0031992418 -0.002267314 -0.0047745057 -0.0013260683 -0.002256563 -0.0010753705 0.0023063512 0.0041302396 0.0010866242 -0.0006676153 -0.0026251732 0.0029390822 -0.0010345689 -0.0038318802 -0.0022321893 -0.0040054116 -0.0035962423 -0.0029052694 -0.0023830584 -0.002461444 -0.0025257445 -0.0037841164 -0.002946682 0.0030868487 0.004696517 0.0024487807 -0.003726178 -0.001129666 0.0034386108 -0.0028939575 0.0024143087 -0.0012780998 0.0031969233 -0.004751836 -0.00454357 0.003128786 0.0011874528 0.0020888944 -0.0011890985 0.0042238417 
TUSC2	-0.004761243 -0.0011807398 0.0018820735 -0.0029711272 -0.0023416814 -0.001540098 -0.0020172072 0.002991362 -0.0013228283 0.002333384 -0.0046966653 -0.00027003797 0.004863794 -0.0016597084 -0.0014454094 0.0031174615 3.0329204e-06 0.0029439686 0.0041449037 0.0041042985 -0.0011815273 -0.0030733568 -0.0022826 -0.00054083427 0.0010442642 0.004048739 0.0036505514 0.0016340917 0.003649483 0.004211673 -0.004686443 0.0014471048 -2.3177712e-05 0.00029301428 -0.0035455737 -0.0029618426 -0.0016524033 0.00076681 -0.0031542878 -0.0047256714 -0.0016696801 0.0011752312 -0.0003024823 -0.00033979578 -0.0043828036 0.0011899777 0.00077985914 -0.002060327 -0.0036084203 -0.0032358353 0.0046417685 0.0026963155 0.002065369 0.00026483112 0.0046844347 0.001319054 0.003032386 -0.0014353017 -0.0044848183 0.0029211484 0.0013775458 -0.004709143 0.0022751258 0.0019886447 -0.0033717365 -0.0014210434 -0.0034574417 -0.002242156 0.0023134514 -0.0012450351 0.0046298048 -0.0027884718 -0.0034910098 0.0049512195 -0.004098315 -0.0031642565 -0.0031584282 -0.0027709224 -0.0019588873 0.0010183308 -0.0049309097 0.0028324022 0.0007520877 -0.0034629924 0.00028974062 -0.0023734963 0.002055094 0.00030659247 -0.0023816633 -0.0016923995 0.0040074475 -0.0016799719 -0.0039369827 -0.004326052 5.648416e-05 -0.0021737309 -0.0028897529 0.0038386234 -0.0005737144 0.0006858803 
ADRA2B	0.0013065905 0.003898514 -0.00012863931 0.0034952036 -0.0037461838 -0.0011053198 0.0025168261 0.0039006518 -0.0030433785 0.0049559125 0.0027769003 -0.0018048277 0.0008865881 0.0041492954 -0.0042921994 -0.002885601 -0.0010591467 0.0026046801 -0.0007118535 0.00288431 0.00064185355 -0.0011357233 -4.4672044e-05 -0.0037643008 -0.004925986 0.0024018816 -0.000187375 -0.004181672 -0.001841678 -0.0004645648 0.0012713398 0.004137086 0.0009122055 -0.0025139898 -0.0017353959 -0.00033719663 4.8440867e-05 -0.0007003304 0.0021360482 -0.0033996464 0.0005671045 -0.004129701 -0.0012867805 0.0036485346 0.0023083754 0.003843079 -0.0020862254 -0.0019709053 -0.0034140493 -0.0027994034 0.0023275753 -0.00029212967 0.0029053746 0.0043070465 1.7253535e-05 -0.0027896948 0.0046741664 -0.0010702909 0.001314739 0.00039069052 -0.0017228555 -0.0018583544 -0.0010644487 -0.0022451978 -0.0031808207 -0.0044932864 0.00060602964 -0.0005063807 0.004668262 -0.004105409 0.0049311123 0.002930375 0.0015588215 0.00059799704 0.00066740206 0.0033316358 -0.0025094498 -0.004252653 -0.0005337195 -0.00071786385 -0.0021757528 0.0040249606 -0.0030153387 0.0006795612 -0.0034641556 0.0049837325 0.002082759 0.0025911045 -0.0025650442 -0.0008584625 -0.0045380997 0.0025801712 0.0003603411 -0.0030892335 -0.0029126748 0.0008646596 0.0024819311 -0.0023188419 -0.003535282 0.0033624908 
FOXL1	0.0011266917 0.00057815574 0.0016695916 -0.00448456 0.00499455 0.0025735246 0.0036401371 0.0015771663 8.1593564e-05 0.0002961446 -0.004018133 -0.0048750723 0.0023322408 0.0028930646 0.0017569583 -0.0016029365 -0.004398184 -0.003925531 -0.0007215455 0.00401163 -0.000956308 -0.0029050626 -0.0015345151 0.0004825234 0.001453174 0.0031316688 0.0006885229 -0.0035412821 -0.0010550203 0.0018126129 -0.0035791558 0.004187754 -0.0049256827 0.0032467837 0.0012118539 0.0038008671 0.002784622 0.0025619788 0.0010018516 0.003932924 -0.0018643964 -0.0011420522 -0.0034721852 0.00079447724 -0.0026003064 -0.00094195997 -0.0032973862 -0.0033876314 0.0010439836 0.00012415677 -0.0026519115 0.0006667103 -0.0013034253 0.0046697343 0.0021157193 -0.0039000981 -0.00070135173 6.244193e-05 0.004996916 -0.0029226833 -0.004546696 0.0013113386 -0.002377018 0.0006680601 -0.000967669 0.0037257022 0.002994184 0.004224451 0.0026836218 0.0043503125 -0.0042256326 -0.0048333514 -0.0009045527 -0.0012696232 0.0024653058 0.0016775827 0.002304567 0.0006239595 -0.0042334385 0.00454691 -0.0035199828 0.0044574807 0.002254451 -0.002893819 -0.00096226856 -0.0041828346 0.004183713 -0.0020564361 -0.003534303 0.0037065533 -0.0026480125 0.00022349216 0.0033197615 -0.0006596072 -0.00255326 0.0002388907 -0.0030172155 -0.0035728726 -0.0010004989 0.0042480677 
ICOS	-0.0019445764 -0.0027307651 0.003821689 0.004640458 0.0019823045 -0.000753031 0.00024014607 0.000601632 0.00081158837 -0.00012147087 -0.0038355582 0.0010931935 -0.00386381 -0.004802401 -0.0032472126 -0.0020702705 -0.0016870735 0.0046632453 0.00023916796 -0.00024478525 0.0023041384 0.0023050618 -0.00035423273 0.0017238442 0.0008869406 -0.0021279538 0.0010172812 0.0039392323 0.0044375234 0.001059416 0.0042879507 -0.0022176893 -0.0028458103 0.0019223065 -0.0011593164 -0.0014105411 0.0027800028 -0.0010719846 0.0013358325 0.0013661043 0.0009755285 -0.0034440143 0.0034201364 0.0019792907 -0.0020268406 -0.0043219444 0.0016290952 -0.0047956207 0.002743188 0.004448054 -0.0016580976 -0.0026289157 -0.004008508 0.0028064155 -0.00086056127 0.0012700628 0.0046604956 -0.0029314249 0.0009632643 0.004261509 0.004814263 -0.0010165685 0.0033643176 -0.0035150158 -0.0007815857 0.0004901121 -0.001535889 0.0014022067 -0.00038597893 -0.0024386344 0.002452541 -0.00017851984 -0.0034492845 -0.00046672145 0.0047723316 -0.0044737626 -0.0019361792 0.0025185419 -0.0016968445 -0.0019332268 0.0022504698 0.00011794138 -0.0010721042 0.0005434171 -0.0039580697 0.0004644532 -0.002540939 -0.004117868 -0.0048688645 -0.0035722838 -0.0018924989 0.0039364514 -0.0014921074 -0.004571388 0.0011067437 -0.0012904897 0.0041846274 0.0037787156 0.0047769123 0.00045811583 
FGF6	-0.00061578344 -0.0025758934 -0.0030418558 0.002067126 -0.0017937508 -0.001664363 0.0019893076 -0.0034840188 -0.0016017584 0.0044427644 -0.004681462 -0.0035343932 0.0046687187 0.0012834496 -0.001040975 -0.003016396 0.0037834109 0.0012098702 0.00070262584 -0.0041611106 0.0026432427 0.0029561974 -0.0027687948 0.004062894 0.00399665 -0.0007987957 -0.0028493453 0.0030933465 0.001079025 0.0028181947 0.0015438963 0.0029801412 -0.00037419287 0.0018910064 0.0041529834 -0.0005285789 0.001917565 -0.004207368 -0.0039318805 0.00085164455 -0.0027826342 0.0026433724 -0.0032029075 -0.004791372 -0.0021213177 -0.002133321 0.0013264597 -0.001550265 0.0037703384 0.0038853458 -0.0001763207 -0.0006175994 0.00018454388 0.0006018422 0.0004592902 -0.0009173873 -0.0013809623 -0.0040535443 0.0003326004 0.0031307808 0.0020869914 0.0030818393 0.0024175455 -0.004724971 -0.00036118922 0.0032049508 -0.00157609 0.0023495185 -0.001293035 -0.0026889157 -0.0027543239 0.0021030381 0.000785638 -0.00013525627 -0.0045160665 -0.0042567253 -0.0011677844 -9.808417e-05 -0.00080982846 0.003971543 -0.00077558827 0.0042509604 -0.0016157422 0.0038483376 0.0041704928 0.00079492043 0.0035925026 0.0029547827 -0.0010163515 0.0040674293 0.00036522295 -0.0022219252 0.0012637437 0.002351236 0.001577874 -0.0038233264 -0.0017044698 0.002363048 0.0048758383 -0.0043537095 
GFI1B	-0.0031106938 -0.004807996 0.0008019879 0.0035431618 0.0012747218 -0.0003888944 -0.0018617524 0.00061778195 0.001332823 -0.003963937 -0.0036443255 -0.004354103 -0.0011294191 -0.0012787279 -0.0014596952 0.003574659 -0.0025847936 -0.0045925765 -0.00061836804 0.0012043568 0.0048964815 -0.0010832973 -0.0022576822 -0.002723252 0.004444781 -0.00051673385 0.0047093155 -0.0016586321 0.0010685445 0.0035463974 0.00010308939 0.0013417228 0.00032021134 0.0034119403 -0.0021962528 -0.0024902862 0.0032826625 0.002275888 -0.004882948 -0.0020245637 0.0010033073 0.0018576317 -0.0006089339 -0.0033483787 -0.00027314658 -0.00049162953 0.0044224914 -0.003526378 0.0038862284 -0.004859949 -0.0018475984 -0.0034450302 -0.0035584671 -0.0027426966 -0.0033273818 -0.003071178 -0.00060717267 0.002632359 0.0011812064 -0.0031860096 -0.0009901932 -0.0017888921 -0.0022811375 -0.0034181431 -0.002558055 -0.0017213852 0.003217662 -0.0030153706 0.001994826 -0.0014977722 -0.00094415504 -0.0030038026 0.0004702082 -0.0033304417 0.0035876196 0.0012094949 9.442234e-05 0.0036065583 -0.00013569706 0.000582331 0.001973769 0.0019776258 0.0010805288 0.0013612398 0.0009257593 0.0012647954 -0.001748532 0.0022561161 0.00034923866 0.0023337519 0.0014874359 -0.0034841718 -0.0035766386 0.004763932 0.004158833 -0.004924977 0.0005239712 -0.0016963421 0.0040894044 0.0006776116 
CLC	0.0017743766 -0.0011196434 -0.0007926643 -0.004763877 -0.0036550055 -0.0043179896 0.002190395 0.0013830506 0.0031608792 -0.0047329376 -0.00274068 0.0023247404 0.00072316005 0.0014444082 0.002999837 0.0015455057 -0.0024127187 0.0016681969 0.0036969988 -0.0017332782 -0.0014667555 -0.004286952 0.0036714592 -0.0036812732 0.00036726243 0.003623522 0.000717228 -0.000686923 -0.004347114 -0.002869136 0.0013238261 0.0014663591 0.0024877943 0.0005214413 -0.00014810373 -0.0004998019 -0.0038433864 -0.0028982775 -0.0031359885 0.0041217315 0.0009496965 -0.00120356 0.003163831 -0.004250754 -0.003510353 0.000117292984 -0.0017695868 0.0038056925 -0.0010928136 0.0030841902 -0.0015927379 0.0039747194 0.004976681 0.0035439879 0.0019682215 -0.0017459709 -0.0002503303 -0.0013196231 -0.0019179486 -0.003813646 0.0029920496 -0.004488416 -0.002220181 0.004374932 -0.0009723031 -0.0021882034 -0.001129318 0.003236155 0.002382942 0.001321264 0.002082288 -0.004717185 0.0026478076 0.0033749887 0.0010933313 -0.001256514 -0.0001464288 -0.0013310699 0.003170005 -0.0012085189 0.00044973398 -0.0013759688 0.0039547877 0.0010727339 0.0037244419 0.00237162 0.004317682 -0.0023119731 0.00037878496 0.004420533 0.0023550116 -0.003977185 -0.0017446629 -0.004766867 0.0010250651 -0.0044147046 0.004688706 0.0040160306 0.0012394985 -0.0003732313 
